File name,Algo type,Original Formula,Sketch,Total time,Completed sketch,Final size,Verified
f:05-nw:100-ml:14-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",70.67,"U(G(!(p)),F(&(p,F(q))))",9,TRUE
f:07-nw:025-ml:06-0.trace,tree-bmc,G(p),?u1(p),0.43,G(p),2,TRUE
f:07-nw:400-ml:14-0.trace,tree-bmc,G(p),G(?1),119.01,G(p),2,TRUE
f:05-nw:010-ml:06-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",0.93,"|(G(p),F(&(p,F(q))))",7,TRUE
f:06-nw:025-ml:06-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",1.44,"G(&(p,->(!(q),U(!(q),p))))",10,TRUE
f:04-nw:100-ml:14-0.trace,tree-suf,F(p),F(?1),7.20,F(p),2,TRUE
f:02-nw:200-ml:10-0.trace,tree-suf,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",77.04,"->(F(q),U(!(p),q))",7,TRUE
f:06-nw:400-ml:14-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",103.28,"G(&(p,U(!(q),->(!(q),&(r,!(q))))))",13,TRUE
f:08-nw:010-ml:10-0.trace,tree,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",2.62,"->(F(q),&(p,q))",6,TRUE
f:04-nw:010-ml:06-0.trace,tree-bmc,F(p),?u1(p),0.22,F(p),2,TRUE
f:02-nw:100-ml:06-0.trace,tree,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",9.77,"->(F(q),&(!(p),q))",7,TRUE
f:06-nw:025-ml:14-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",8.62,"G(&(p,->(!(q),U(!(q),q))))",10,TRUE
f:03-nw:400-ml:06-0.trace,tree-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",24.27,"G(->(q,G(!(p))))",6,TRUE
f:01-nw:100-ml:06-0.trace,tree-suf,G(!(p)),G(!(?1)),1.36,G(!(p)),3,TRUE
f:03-nw:400-ml:14-0.trace,tree,"G(->(q,G(!(p))))","G(->(q,?1))",753.61,"G(->(q,G(!(p))))",4,TRUE
f:03-nw:025-ml:14-0.trace,tree-bmc,"G(->(q,G(!(p))))","G(->(q,?1))",13.65,"G(->(q,!(F(p))))",4,TRUE
f:04-nw:400-ml:14-0.trace,tree-suf-bmc,F(p),?u1(?1),106.42,F(p),2,TRUE
f:01-nw:010-ml:14-0.trace,tree-bmc,G(!(p)),?u1(!(p)),0.47,G(!(p)),3,TRUE
f:02-nw:100-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",7.31,"->(F(q),U(!(p),q))",6,TRUE
f:06-nw:100-ml:14-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",52.02,"G(&(p,->(!(q),p)))",7,TRUE
f:04-nw:025-ml:06-0.trace,tree-bmc,F(p),?u1(?1),0.64,F(p),2,TRUE
f:04-nw:010-ml:06-0.trace,tree-suf-bmc,F(p),?u1(?1),0.17,F(p),2,TRUE
f:01-nw:025-ml:14-0.trace,tree-bmc,G(!(p)),?u1(!(?1)),1.54,G(!(p)),3,TRUE
f:03-nw:100-ml:06-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?1))",19.27,"G(->(q,G(!(p))))",4,TRUE
f:05-nw:025-ml:06-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",2.08,"U(p,F(&(p,F(q))))",7,TRUE
f:02-nw:010-ml:14-0.trace,tree-bmc,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",2.81,"->(F(q),&(!(p),q))",6,TRUE
f:05-nw:400-ml:14-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",438.67,"->(F(p),F(&(p,F(q))))",7,TRUE
f:01-nw:200-ml:10-0.trace,tree-suf,G(!(p)),?u1(!(?1)),16.17,G(!(p)),3,TRUE
f:01-nw:100-ml:10-0.trace,tree-suf-bmc,G(!(p)),?u1(!(p)),4.56,G(!(p)),3,TRUE
f:09-nw:050-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(p)))","G(->(q,?1))",2.56,"G(->(q,G(p)))",4,TRUE
f:01-nw:400-ml:14-0.trace,tree,G(!(p)),?u1(!(p)),22.91,G(!(p)),3,TRUE
f:04-nw:025-ml:14-0.trace,tree,F(p),?u1(p),1.32,F(p),2,TRUE
f:03-nw:400-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",56.18,"G(->(q,G(!(p))))",6,TRUE
f:07-nw:010-ml:06-0.trace,tree-bmc,G(p),?u1(?1),0.23,G(p),2,TRUE
f:09-nw:025-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(p)))","G(->(q,?1))",1.30,"G(->(q,G(p)))",4,TRUE
f:01-nw:010-ml:10-0.trace,tree-bmc,G(!(p)),?u1(!(?1)),0.39,G(!(p)),3,TRUE
f:03-nw:025-ml:06-0.trace,tree,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",1.82,"G(->(q,G(!(p))))",6,TRUE
f:06-nw:400-ml:06-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",50.70,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:07-nw:200-ml:06-0.trace,tree-suf,G(p),?u1(?1),5.47,G(p),2,TRUE
f:02-nw:200-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",23.88,"->(F(q),U(!(p),q))",6,TRUE
f:07-nw:100-ml:14-0.trace,tree,G(p),G(?1),8.96,G(p),2,TRUE
f:06-nw:400-ml:10-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",636.70,"G(&(p,->(!(q),U(->(q,r),r))))",7,TRUE
f:02-nw:200-ml:14-0.trace,tree-suf,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",164.62,"->(F(q),U(!(p),q))",6,TRUE
f:04-nw:050-ml:14-0.trace,tree-suf-bmc,F(p),?u1(?1),2.93,F(p),2,TRUE
f:04-nw:025-ml:14-0.trace,tree-suf-bmc,F(p),?u1(?1),1.12,F(p),2,TRUE
f:07-nw:400-ml:14-0.trace,tree,G(p),?u1(?1),134.61,G(p),2,TRUE
f:09-nw:010-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(p)))","G(->(q,?1))",0.67,"G(->(q,p))",4,TRUE
f:05-nw:100-ml:10-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",21.87,"U(p,F(&(p,F(q))))",7,TRUE
f:02-nw:025-ml:14-0.trace,tree,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",12.64,"->(F(q),&(!(p),q))",6,TRUE
f:02-nw:025-ml:10-0.trace,tree-bmc,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",4.85,"->(F(q),&(!(p),q))",6,TRUE
f:04-nw:400-ml:06-0.trace,tree,F(p),F(?1),43.72,F(p),2,TRUE
f:01-nw:025-ml:06-0.trace,tree,G(!(p)),G(!(?1)),0.42,G(!(p)),3,TRUE
f:07-nw:100-ml:10-0.trace,tree-suf,G(p),G(?1),3.14,G(p),2,TRUE
f:01-nw:200-ml:14-0.trace,tree-suf,G(!(p)),?u1(!(p)),31.84,G(!(p)),3,TRUE
f:08-nw:050-ml:10-0.trace,tree,"->(F(q),U(p,q))","->(?1,?b1(p,q))",15.09,"->(F(q),&(p,q))",5,TRUE
f:05-nw:400-ml:10-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",60.04,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:08-nw:050-ml:06-0.trace,tree-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",3.69,"->(F(q),&(p,q))",6,TRUE
f:05-nw:200-ml:14-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",118.45,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:02-nw:010-ml:10-0.trace,tree-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",1.37,"->(F(q),&(!(p),q))",7,TRUE
f:03-nw:050-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",2.80,"G(->(q,G(!(p))))",6,TRUE
f:09-nw:400-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(p)))","G(->(q,?1))",58.27,"G(->(q,G(p)))",4,TRUE
f:03-nw:025-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",1.28,"G(->(q,G(!(p))))",6,TRUE
f:05-nw:100-ml:14-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",53.66,"U(G(!(p)),F(&(p,F(q))))",9,TRUE
f:04-nw:200-ml:06-0.trace,tree-suf,F(p),?u1(p),5.40,F(p),2,TRUE
f:08-nw:100-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",7.10,"->(F(q),U(p,q))",6,TRUE
f:03-nw:010-ml:10-0.trace,tree-bmc,"G(->(q,G(!(p))))","G(->(q,?1))",1.32,"G(->(q,!(p)))",4,TRUE
f:09-nw:050-ml:06-0.trace,tree-bmc,"G(->(q,G(p)))","G(->(q,?1))",3.66,"G(->(q,G(p)))",4,TRUE
f:05-nw:200-ml:06-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",22.08,"|(G(q),F(&(p,F(q))))",7,TRUE
f:01-nw:025-ml:10-0.trace,tree-bmc,G(!(p)),?u1(!(p)),0.78,G(!(p)),3,TRUE
f:06-nw:100-ml:10-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",35.92,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:04-nw:400-ml:10-0.trace,tree-bmc,F(p),F(?1),69.37,F(p),2,TRUE
f:04-nw:100-ml:06-0.trace,tree,F(p),?u1(?1),4.30,F(p),2,TRUE
f:03-nw:010-ml:06-0.trace,tree,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",0.86,"G(->(q,G(!(p))))",6,TRUE
f:01-nw:025-ml:10-0.trace,tree-suf,G(!(p)),?u1(!(?1)),0.87,G(!(p)),3,TRUE
f:09-nw:100-ml:10-0.trace,tree,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",13.33,"G(->(q,G(p)))",5,TRUE
f:06-nw:100-ml:10-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",112.95,"G(&(p,->(!(q),->(X(q),r))))",7,TRUE
f:07-nw:200-ml:06-0.trace,tree,G(p),?u1(p),3.44,G(p),2,TRUE
f:04-nw:050-ml:14-0.trace,tree,F(p),?u1(?1),4.36,F(p),2,TRUE
f:01-nw:200-ml:14-0.trace,tree-bmc,G(!(p)),?u1(!(?1)),36.40,G(!(p)),3,TRUE
f:02-nw:010-ml:14-0.trace,tree,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",4.73,"->(F(q),U(!(p),q))",6,TRUE
f:06-nw:200-ml:14-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",153.41,"G(&(p,->(!(q),p)))",7,TRUE
f:04-nw:200-ml:06-0.trace,tree-bmc,F(p),?u1(?1),13.33,F(p),2,TRUE
f:08-nw:050-ml:06-0.trace,tree-suf,"->(F(q),U(p,q))","->(?1,?b1(p,q))",4.75,"->(F(q),U(p,q))",5,TRUE
f:02-nw:010-ml:10-0.trace,tree-suf,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",2.44,"->(F(q),U(!(p),q))",6,TRUE
f:05-nw:050-ml:06-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",6.02,"U(G(!(p)),F(&(p,F(q))))",9,TRUE
f:01-nw:400-ml:14-0.trace,tree-suf-bmc,G(!(p)),G(!(?1)),97.96,G(!(p)),3,TRUE
f:07-nw:400-ml:10-0.trace,tree-suf,G(p),G(?1),42.71,G(p),2,TRUE
f:05-nw:100-ml:10-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",15.68,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:03-nw:200-ml:14-0.trace,tree-bmc,"G(->(q,G(!(p))))","G(->(q,?1))",190.18,"G(->(q,G(!(p))))",4,TRUE
f:07-nw:100-ml:06-0.trace,tree-suf-bmc,G(p),?u1(?1),1.78,G(p),2,TRUE
f:01-nw:010-ml:06-0.trace,tree-suf-bmc,G(!(p)),G(!(?1)),0.11,G(!(p)),3,TRUE
f:01-nw:010-ml:06-0.trace,tree,G(!(p)),G(!(?1)),0.16,G(!(p)),3,TRUE
f:02-nw:025-ml:10-0.trace,tree-suf,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",5.70,"->(F(q),&(!(p),q))",7,TRUE
f:06-nw:200-ml:06-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",23.93,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:05-nw:200-ml:06-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",30.65,"|(G(q),F(&(p,F(q))))",7,TRUE
f:07-nw:200-ml:06-0.trace,tree-bmc,G(p),?u1(p),2.90,G(p),2,TRUE
f:03-nw:025-ml:10-0.trace,tree-suf,"G(->(q,G(!(p))))","G(->(q,?1))",29.71,"G(->(q,&(X(!(p)),!(p))))",4,TRUE
f:01-nw:010-ml:10-0.trace,tree-suf,G(!(p)),?u1(!(p)),0.36,G(!(p)),3,TRUE
f:06-nw:400-ml:10-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",239.62,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:07-nw:050-ml:06-0.trace,tree,G(p),G(?1),1.00,G(p),2,TRUE
f:02-nw:200-ml:14-0.trace,tree-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",40.99,"->(F(q),U(!(p),q))",7,TRUE
f:04-nw:100-ml:10-0.trace,tree-bmc,F(p),F(?1),4.73,F(p),2,TRUE
f:02-nw:010-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",1.43,"->(F(q),&(!(p),q))",7,TRUE
f:02-nw:010-ml:14-0.trace,tree-suf,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",5.21,"->(F(q),&(!(p),q))",7,TRUE
f:02-nw:100-ml:06-0.trace,tree-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",10.76,"->(F(q),U(!(p),q))",6,TRUE
f:07-nw:200-ml:06-0.trace,tree-suf-bmc,G(p),G(?1),4.39,G(p),2,TRUE
f:07-nw:010-ml:06-0.trace,tree-suf,G(p),?u1(p),0.16,G(p),2,TRUE
f:05-nw:400-ml:14-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",509.01,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:01-nw:025-ml:14-0.trace,tree-suf-bmc,G(!(p)),G(!(?1)),0.77,G(!(p)),3,TRUE
f:01-nw:200-ml:10-0.trace,tree-bmc,G(!(p)),?u1(!(p)),5.80,G(!(p)),3,TRUE
f:07-nw:100-ml:14-0.trace,tree-bmc,G(p),G(?1),8.03,G(p),2,TRUE
f:05-nw:025-ml:06-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",2.12,"|(G(q),F(&(p,F(q))))",7,TRUE
f:01-nw:050-ml:14-0.trace,tree-suf-bmc,G(!(p)),G(!(?1)),2.11,G(!(p)),3,TRUE
f:04-nw:200-ml:10-0.trace,tree-suf-bmc,F(p),?u1(p),13.25,F(p),2,TRUE
f:06-nw:010-ml:06-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",0.70,"G(&(p,->(!(q),U(!(q),p))))",10,TRUE
f:04-nw:400-ml:14-0.trace,tree-suf,F(p),F(?1),102.42,F(p),2,TRUE
f:04-nw:025-ml:06-0.trace,tree-suf,F(p),?u1(p),0.37,F(p),2,TRUE
f:06-nw:100-ml:14-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",26.70,"G(&(p,U(!(q),->(!(q),&(r,!(q))))))",13,TRUE
f:08-nw:025-ml:10-0.trace,tree,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",6.24,"->(F(q),&(p,q))",6,TRUE
f:02-nw:200-ml:14-0.trace,tree,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",168.75,"->(F(q),U(!(p),q))",6,TRUE
f:03-nw:010-ml:14-0.trace,tree-suf,"G(->(q,G(!(p))))","G(->(q,?1))",2.51,"G(->(q,!(p)))",4,TRUE
f:03-nw:100-ml:06-0.trace,tree-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",6.12,"G(->(q,G(!(p))))",6,TRUE
f:06-nw:010-ml:14-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",3.07,"G(&(p,->(!(q),U(!(q),p))))",10,TRUE
f:01-nw:025-ml:14-0.trace,tree-suf,G(!(p)),?u1(!(p)),1.65,G(!(p)),3,TRUE
f:01-nw:400-ml:06-0.trace,tree-suf,G(!(p)),G(!(?1)),15.30,G(!(p)),3,TRUE
f:01-nw:200-ml:06-0.trace,tree,G(!(p)),?u1(!(?1)),14.29,G(!(p)),3,TRUE
f:04-nw:010-ml:06-0.trace,tree-suf,F(p),?u1(?1),0.19,F(p),2,TRUE
f:02-nw:200-ml:10-0.trace,tree-bmc,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",71.95,"->(F(q),U(!(p),q))",6,TRUE
f:06-nw:400-ml:14-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",499.93,"G(&(p,U(!(q),F(r))))",7,TRUE
f:02-nw:050-ml:14-0.trace,tree,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",22.82,"->(F(q),&(!(p),q))",7,TRUE
f:05-nw:010-ml:06-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",0.87,"U(p,F(&(p,F(q))))",7,TRUE
f:01-nw:010-ml:14-0.trace,tree-suf,G(!(p)),?u1(!(?1)),0.66,G(!(p)),3,TRUE
f:08-nw:010-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",1.33,"->(F(q),U(p,q))",5,TRUE
f:03-nw:400-ml:06-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?1))",107.84,"G(->(q,!(F(p))))",4,TRUE
f:05-nw:050-ml:10-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",6.19,"U(p,F(&(p,F(q))))",7,TRUE
f:03-nw:050-ml:06-0.trace,tree,"G(->(q,G(!(p))))","?u1(->(q,?1))",13.20,"G(->(q,!(F(p))))",4,TRUE
f:05-nw:025-ml:10-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",2.65,"U(q,F(&(p,F(q))))",7,TRUE
f:02-nw:025-ml:14-0.trace,tree-suf,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",11.65,"->(F(q),U(!(p),q))",6,TRUE
f:04-nw:010-ml:14-0.trace,tree,F(p),?u1(p),0.56,F(p),2,TRUE
f:07-nw:025-ml:06-0.trace,tree-suf,G(p),?u1(?1),0.31,G(p),2,TRUE
f:05-nw:100-ml:14-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",35.91,"U(p,F(&(p,F(q))))",7,TRUE
f:09-nw:400-ml:10-0.trace,tree-suf-bmc,"G(->(q,G(p)))","G(->(q,?1))",176.45,"G(->(q,G(p)))",4,TRUE
f:05-nw:050-ml:06-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",5.06,"|(G(q),F(&(p,F(q))))",7,TRUE
f:03-nw:050-ml:10-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",6.89,"G(->(q,G(!(p))))",6,TRUE
f:03-nw:025-ml:10-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",3.05,"G(->(q,G(!(p))))",6,TRUE
f:02-nw:400-ml:14-0.trace,tree,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",398.97,"->(F(q),U(!(p),q))",6,TRUE
f:07-nw:025-ml:14-0.trace,tree,G(p),G(?1),1.05,G(p),2,TRUE
f:09-nw:200-ml:06-0.trace,tree-suf,"G(->(q,G(p)))","G(->(q,?1))",20.49,"G(->(q,G(p)))",4,TRUE
f:03-nw:100-ml:06-0.trace,tree,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",6.70,"G(->(q,G(!(p))))",6,TRUE
f:09-nw:010-ml:10-0.trace,tree,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",1.44,"G(->(q,G(p)))",5,TRUE
f:08-nw:400-ml:10-0.trace,tree-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",167.70,"->(F(q),U(p,q))",5,TRUE
f:01-nw:050-ml:14-0.trace,tree-bmc,G(!(p)),?u1(!(p)),2.14,G(!(p)),3,TRUE
f:09-nw:400-ml:10-0.trace,tree-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",41.24,"G(->(q,G(p)))",5,TRUE
f:02-nw:100-ml:14-0.trace,tree,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",66.05,"->(F(q),&(!(p),q))",6,TRUE
f:04-nw:050-ml:06-0.trace,tree-bmc,F(p),?u1(p),0.84,F(p),2,TRUE
f:08-nw:100-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",19.18,"->(F(q),&(p,q))",6,TRUE
f:06-nw:200-ml:14-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",111.16,"G(&(p,->(!(q),U(!(q),p))))",10,TRUE
f:05-nw:025-ml:14-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",14.22,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:09-nw:100-ml:10-0.trace,tree-suf,"G(->(q,G(p)))","?u1(->(q,?1))",24.44,"G(->(q,G(p)))",4,TRUE
f:02-nw:200-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",64.00,"->(F(q),U(!(p),q))",6,TRUE
f:01-nw:100-ml:06-0.trace,tree,G(!(p)),G(!(?1)),3.23,G(!(p)),3,TRUE
f:07-nw:050-ml:06-0.trace,tree-bmc,G(p),?u1(?1),1.52,G(p),2,TRUE
f:01-nw:400-ml:06-0.trace,tree,G(!(p)),?u1(!(?1)),47.48,G(!(p)),3,TRUE
f:04-nw:025-ml:06-0.trace,tree,F(p),?u1(?1),0.78,F(p),2,TRUE
f:02-nw:050-ml:14-0.trace,tree-bmc,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",16.59,"->(F(q),&(!(p),q))",6,TRUE
f:09-nw:400-ml:14-0.trace,tree-bmc,"G(->(q,G(p)))","?u1(->(q,?1))",416.74,"G(->(q,G(p)))",4,TRUE
f:04-nw:010-ml:10-0.trace,tree-suf-bmc,F(p),?u1(?1),0.28,F(p),2,TRUE
f:03-nw:025-ml:14-0.trace,tree,"G(->(q,G(!(p))))","?u1(->(q,?1))",26.44,"G(->(q,G(!(p))))",4,TRUE
f:06-nw:400-ml:14-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",575.69,"G(&(p,->(!(q),F(r))))",7,TRUE
f:02-nw:100-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",18.14,"->(F(q),U(!(p),q))",6,TRUE
f:01-nw:050-ml:10-0.trace,tree-bmc,G(!(p)),?u1(!(?1)),2.49,G(!(p)),3,TRUE
f:08-nw:025-ml:06-0.trace,tree-bmc,"->(F(q),U(p,q))","->(?1,?b1(p,q))",2.47,"->(F(q),U(p,q))",5,TRUE
f:09-nw:050-ml:10-0.trace,tree-suf-bmc,"G(->(q,G(p)))","G(->(q,?1))",3.52,"G(->(q,p))",4,TRUE
f:09-nw:025-ml:10-0.trace,tree-suf-bmc,"G(->(q,G(p)))","G(->(q,?1))",1.24,"G(->(q,p))",4,TRUE
f:01-nw:100-ml:06-0.trace,tree-suf-bmc,G(!(p)),?u1(!(p)),1.78,G(!(p)),3,TRUE
f:06-nw:100-ml:14-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",52.12,"G(&(p,->(!(q),U(!(q),p))))",10,TRUE
f:07-nw:400-ml:06-0.trace,tree,G(p),?u1(p),6.99,G(p),2,TRUE
f:02-nw:025-ml:06-0.trace,tree,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",2.27,"->(F(q),U(!(p),q))",7,TRUE
f:08-nw:100-ml:14-0.trace,tree-suf,"->(F(q),U(p,q))","->(?1,U(p,q))",55.30,"->(F(q),U(p,q))",5,TRUE
f:05-nw:100-ml:06-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",10.98,"U(p,F(&(p,F(q))))",7,TRUE
f:08-nw:010-ml:06-0.trace,tree-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",0.80,"->(F(q),U(p,q))",6,TRUE
f:02-nw:050-ml:10-0.trace,tree-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",6.87,"->(F(q),U(!(p),q))",7,TRUE
f:04-nw:100-ml:14-0.trace,tree,F(p),?u1(p),5.24,F(p),2,TRUE
f:06-nw:100-ml:14-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",35.39,"G(&(p,->(!(q),p)))",7,TRUE
